model,k,method,panel,scenario,n_rows,n_selected_features,train_rows,test_rows,accuracy,f1,f1_macro,precision,recall,mcc,pr_auc,roc_auc
XGBoost,20,EMBEDDED,PAH,XGBOOST_Ordinal_Encoding_Eksik_Veri_Korundu,372,20,297,75,0.8533333333333334,0.9147286821705426,0.6954595791805094,0.8805970149253731,0.9516129032258065,0.412305734456817,0.9331306391310417,0.7642679900744417
XGBoost,20,FILTER_ANOVA + WRAPPER_RFE,PAH,XGBOOST_Ordinal_Encoding_Eksik_Veri_Korundu,372,35,297,75,0.84,0.9076923076923077,0.6538461538461539,0.8676470588235294,0.9516129032258065,0.33742347119239485,0.9171638665739378,0.7109181141439206
XGBoost,20,FILTER_ANOVA + EMBEDDED,PAH,XGBOOST_Ordinal_Encoding_Eksik_Veri_Korundu,372,37,297,75,0.8533333333333334,0.9172932330827067,0.6351172047766475,0.8591549295774648,0.9838709677419355,0.36159249855128706,0.9196292137331233,0.7468982630272952
XGBoost,20,FILTER_MUTUAL_INFO + WRAPPER_RFE,PAH,XGBOOST_Ordinal_Encoding_Eksik_Veri_Korundu,372,35,297,75,0.84,0.9076923076923077,0.6538461538461539,0.8676470588235294,0.9516129032258065,0.33742347119239485,0.9264401848570197,0.7357320099255583
XGBoost,20,FILTER_MUTUAL_INFO + EMBEDDED,PAH,XGBOOST_Ordinal_Encoding_Eksik_Veri_Korundu,372,37,297,75,0.84,0.9076923076923077,0.6538461538461539,0.8676470588235294,0.9516129032258065,0.33742347119239485,0.9276152860540645,0.7655086848635235
XGBoost,20,WRAPPER_RFE + EMBEDDED,PAH,XGBOOST_Ordinal_Encoding_Eksik_Veri_Korundu,372,33,297,75,0.8133333333333334,0.890625,0.6271306818181819,0.8636363636363636,0.9193548387096774,0.26447848369189714,0.9156277478280244,0.7121588089330024
XGBoost,20,FILTER_ANOVA + WRAPPER_RFE + EMBEDDED,PAH,XGBOOST_Ordinal_Encoding_Eksik_Veri_Korundu,372,46,297,75,0.84,0.9076923076923077,0.6538461538461539,0.8676470588235294,0.9516129032258065,0.33742347119239485,0.9107195755429891,0.6972704714640199
XGBoost,20,FILTER_MUTUAL_INFO + WRAPPER_RFE + EMBEDDED,PAH,XGBOOST_Ordinal_Encoding_Eksik_Veri_Korundu,372,47,297,75,0.84,0.9076923076923077,0.6538461538461539,0.8676470588235294,0.9516129032258065,0.33742347119239485,0.9263098717392672,0.7344913151364764
XGBoost,30,FILTER_ANOVA,CFTR,XGBOOST_Ordinal_Encoding_Eksik_Veri_Korundu,111,30,88,23,0.8695652173913043,0.9230769230769231,0.7472527472527473,0.9,0.9473684210526315,0.5034965460952284,0.9462001772149236,0.8026315789473684
XGBoost,30,FILTER_MUTUAL_INFO,CFTR,XGBOOST_Ordinal_Encoding_Eksik_Veri_Korundu,111,30,88,23,0.8695652173913043,0.9230769230769231,0.7472527472527473,0.9,0.9473684210526315,0.5034965460952284,0.9664709667968585,0.8421052631578947
XGBoost,30,WRAPPER_RFE,CFTR,XGBOOST_Ordinal_Encoding_Eksik_Veri_Korundu,111,30,88,23,0.8260869565217391,0.8947368421052632,0.6973684210526316,0.8947368421052632,0.8947368421052632,0.39473684210526316,0.9485866581230762,0.7894736842105263
XGBoost,30,EMBEDDED,CFTR,XGBOOST_Ordinal_Encoding_Eksik_Veri_Korundu,111,30,88,23,0.8260869565217391,0.8947368421052632,0.6973684210526316,0.8947368421052632,0.8947368421052632,0.39473684210526316,0.95559280986607,0.8026315789473684
XGBoost,30,FILTER_ANOVA + WRAPPER_RFE,CFTR,XGBOOST_Ordinal_Encoding_Eksik_Veri_Korundu,111,55,88,23,0.8695652173913043,0.9230769230769231,0.7472527472527473,0.9,0.9473684210526315,0.5034965460952284,0.950113201754883,0.7894736842105263
XGBoost,30,FILTER_ANOVA + EMBEDDED,CFTR,XGBOOST_Ordinal_Encoding_Eksik_Veri_Korundu,111,54,88,23,0.8695652173913043,0.9230769230769231,0.7472527472527473,0.9,0.9473684210526315,0.5034965460952284,0.9466429877583533,0.7763157894736842
XGBoost,30,FILTER_MUTUAL_INFO + WRAPPER_RFE,CFTR,XGBOOST_Ordinal_Encoding_Eksik_Veri_Korundu,111,52,88,23,0.8260869565217391,0.8947368421052632,0.6973684210526316,0.8947368421052632,0.8947368421052632,0.39473684210526316,0.950113201754883,0.7894736842105263
