model,k,method,panel,scenario,n_rows,n_selected_features,train_rows,test_rows,accuracy,f1,f1_macro,precision,recall,mcc,pr_auc,roc_auc
TabPFN,10,FILTER_MUTUAL_INFO + WRAPPER_RFE + EMBEDDED,MASTER,TabPFN_Ordinal_Encoding_Eksik_Veri_Ortalama,2931,20,2344,587,0.8347529812606473,0.8939890710382513,0.7597358482604384,0.843298969072165,0.9511627906976744,0.5456451277959518,0.9155256004346748,0.847504073470597
TabPFN,10,FILTER_ANOVA,PAH,TabPFN_Ordinal_Encoding_Eksik_Veri_Ortalama_Yuksek_Eksik_Sutun_Silinmis,372,10,297,75,0.8266666666666667,0.9051094890510949,0.45255474452554745,0.8266666666666667,1.0,0.0,0.8444631981233277,0.6476426799007443
TabPFN,10,FILTER_MUTUAL_INFO,PAH,TabPFN_Ordinal_Encoding_Eksik_Veri_Ortalama_Yuksek_Eksik_Sutun_Silinmis,372,10,297,75,0.8266666666666667,0.9037037037037037,0.5185185185185185,0.8356164383561644,0.9838709677419355,0.14284075309146563,0.9281244169541518,0.7357320099255583
TabPFN,10,WRAPPER_RFE,PAH,TabPFN_Ordinal_Encoding_Eksik_Veri_Ortalama_Yuksek_Eksik_Sutun_Silinmis,372,10,297,75,0.8266666666666667,0.9051094890510949,0.45255474452554745,0.8266666666666667,1.0,0.0,0.9135994666156894,0.6923076923076924
TabPFN,10,EMBEDDED,PAH,TabPFN_Ordinal_Encoding_Eksik_Veri_Ortalama_Yuksek_Eksik_Sutun_Silinmis,372,10,297,75,0.8266666666666667,0.9022556390977443,0.5687748783724016,0.8450704225352113,0.967741935483871,0.2048327448440817,0.9184372321470338,0.6935483870967741
TabPFN,10,FILTER_ANOVA + WRAPPER_RFE,PAH,TabPFN_Ordinal_Encoding_Eksik_Veri_Ortalama_Yuksek_Eksik_Sutun_Silinmis,372,19,297,75,0.8266666666666667,0.9051094890510949,0.45255474452554745,0.8266666666666667,1.0,0.0,0.9121909011871104,0.7109181141439206
TabPFN,10,FILTER_ANOVA + EMBEDDED,PAH,TabPFN_Ordinal_Encoding_Eksik_Veri_Ortalama_Yuksek_Eksik_Sutun_Silinmis,372,17,297,75,0.8266666666666667,0.9007633587786259,0.6082764162314183,0.855072463768116,0.9516129032258065,0.25447764865485634,0.9249254945001726,0.7369727047146402
TabPFN,10,FILTER_MUTUAL_INFO + WRAPPER_RFE,PAH,TabPFN_Ordinal_Encoding_Eksik_Veri_Ortalama_Yuksek_Eksik_Sutun_Silinmis,372,18,297,75,0.8133333333333334,0.8970588235294118,0.4485294117647059,0.8243243243243243,0.9838709677419355,-0.053230429642548,0.9183613218184743,0.7158808933002481
TabPFN,10,FILTER_MUTUAL_INFO + EMBEDDED,PAH,TabPFN_Ordinal_Encoding_Eksik_Veri_Ortalama_Yuksek_Eksik_Sutun_Silinmis,372,18,297,75,0.84,0.9090909090909091,0.6212121212121212,0.8571428571428571,0.967741935483871,0.30124402353524565,0.9279918687424744,0.7307692307692308
TabPFN,10,WRAPPER_RFE + EMBEDDED,PAH,TabPFN_Ordinal_Encoding_Eksik_Veri_Ortalama_Yuksek_Eksik_Sutun_Silinmis,372,14,297,75,0.84,0.9076923076923077,0.6538461538461539,0.8676470588235294,0.9516129032258065,0.33742347119239485,0.9117487785013969,0.6761786600496278
TabPFN,10,FILTER_ANOVA + WRAPPER_RFE + EMBEDDED,PAH,TabPFN_Ordinal_Encoding_Eksik_Veri_Ortalama_Yuksek_Eksik_Sutun_Silinmis,372,21,297,75,0.84,0.9090909090909091,0.6212121212121212,0.8571428571428571,0.967741935483871,0.30124402353524565,0.9134990668310401,0.7009925558312655
TabPFN,10,FILTER_MUTUAL_INFO + WRAPPER_RFE + EMBEDDED,PAH,TabPFN_Ordinal_Encoding_Eksik_Veri_Ortalama_Yuksek_Eksik_Sutun_Silinmis,372,22,297,75,0.8533333333333334,0.9172932330827067,0.6351172047766475,0.8591549295774648,0.9838709677419355,0.36159249855128706,0.9293184558257641,0.7406947890818858
TabPFN,20,FILTER_ANOVA,CFTR,TabPFN_Ordinal_Encoding_Eksik_Veri_Medyan,111,20,88,23,0.8260869565217391,0.8947368421052632,0.6973684210526316,0.8947368421052632,0.8947368421052632,0.39473684210526316,0.9128041872399866,0.75
TabPFN,20,FILTER_MUTUAL_INFO,CFTR,TabPFN_Ordinal_Encoding_Eksik_Veri_Medyan,111,20,88,23,0.8260869565217391,0.8947368421052632,0.6973684210526316,0.8947368421052632,0.8947368421052632,0.39473684210526316,0.9205785250452838,0.75
TabPFN,20,WRAPPER_RFE,CFTR,TabPFN_Ordinal_Encoding_Eksik_Veri_Medyan,111,20,88,23,0.8695652173913043,0.9230769230769231,0.7472527472527473,0.9,0.9473684210526315,0.5034965460952284,0.9308965996435441,0.75
TabPFN,20,EMBEDDED,CFTR,TabPFN_Ordinal_Encoding_Eksik_Veri_Medyan,111,20,88,23,0.8695652173913043,0.9230769230769231,0.7472527472527473,0.9,0.9473684210526315,0.5034965460952284,0.8887571601356838,0.6842105263157895
